"DAL_Rating","DC_Rating","HOU_Rating","LA_Rating","NY_Rating","SEA_Rating","STL_Rating","TB_Rating","DAL_Wins","DC_Wins","HOU_Wins","LA_Wins","NY_Wins","SEA_Wins","STL_Wins","TB_Wins","WEST_REG_CHAMP","EAST_REG_CHAMP","WEST_RU","EAST_RU","XFL_RU","XFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4"
1482.97097300283,1513.23393199927,1591.94181715153,1470.85353796771,1519.66935120205,1455.77267850175,1490.91793792907,1474.63977224578,4,6,8,4,6,5,4,3,"HOU","NY","SEA","NY","DC","HOU","NY","DC","HOU","LA"
1461.39848114692,1451.15155694256,1590.76916420645,1473.35361805469,1576.96757949792,1435.5647485371,1535.73247612045,1475.06237549391,3,3,9,4,7,4,7,3,"HOU","STL","SEA","STL","HOU","NY","NY","DC","HOU","LA"
1518.57109353109,1491.02034006029,1616.88784715583,1446.53589087846,1544.89098308233,1402.87793983832,1541.02503745821,1438.19086799547,5,5,10,3,7,2,7,1,"DAL","STL","LA","NY","STL","DAL","NY","STL","HOU","LA"
1512.38111720745,1470.61746726902,1553.82640877799,1438.01878981614,1559.14227468073,1438.81489151244,1571.51603871603,1455.68301202019,6,4,7,2,8,4,7,2,"HOU","NY","DAL","NY","HOU","STL","NY","DC","HOU","TB"
1462.95804618328,1510.69936220158,1591.31972411804,1473.45270511008,1526.07408597184,1433.72652609301,1490.47635595947,1511.29319436269,3,6,8,4,6,4,4,5,"HOU","DC","SEA","NY","DC","HOU","NY","DC","HOU","LA"
1463.98837123634,1500.40373299487,1544.37476864084,1455.8974044408,1498.13802471339,1463.65025503064,1580.05066063466,1493.49678230847,3,6,7,3,4,5,8,4,"HOU","STL","HOU","DC","SEA","STL","NY","DC","HOU","TB"
1464.51345661931,1484.39824490913,1610.20785824605,1485.79706904945,1477.15962004856,1420.41531776149,1564.6399960247,1492.8684373413,3,5,9,5,3,3,8,4,"HOU","STL","LA","DC","STL","HOU","NY","STL","HOU","LA"
1463.05607152425,1469.20350803329,1592.52109369757,1503.55734138623,1533.41511936453,1382.93598053274,1521.77868706842,1533.53219839298,3,4,8,6,6,1,6,6,"HOU","TB","LA","STL","TB","HOU","NY","DC","HOU","LA"
1514.21840539853,1451.66254803503,1591.35779881848,1418.56539640318,1497.08620799165,1457.33315965977,1548.19471193193,1521.58177176143,6,3,8,1,4,5,7,6,"HOU","STL","DAL","TB","STL","HOU","NY","DC","HOU","TB"
1495.29408746271,1499.22991874414,1609.81967970894,1436.97789152586,1534.43140215764,1399.96659260778,1531.92099591154,1492.35943188139,5,6,9,2,6,2,6,4,"HOU","DC","DAL","DC","STL","HOU","NY","STL","HOU","TB"
1480.96822498448,1484.39795746038,1590.62671833816,1470.33932631451,1513.8664471836,1400.99162556536,1583.80543362568,1475.00426652783,4,5,9,4,5,2,8,3,"HOU","STL","LA","DC","HOU","STL","NY","STL","HOU","TB"
1462.47067495247,1532.0949277153,1592.60328238564,1468.45852251881,1516.00761214314,1418.41984958798,1553.91148911897,1456.03364157769,3,7,8,4,5,3,8,2,"HOU","STL","LA","STL","DC","HOU","NY","DC","HOU","LA"
1499.0399415732,1452.99576170452,1616.94686287217,1465.98627511042,1496.15121295198,1421.35965838917,1541.99126477315,1505.5290226254,5,3,10,4,4,3,6,5,"DAL","STL","LA","TB","DAL","STL","NY","STL","HOU","LA"
1542.30283057653,1473.03478436979,1565.9885013648,1419.44619561639,1518.34219719573,1456.68514408445,1530.91898554778,1493.28136124452,6,4,8,1,5,5,7,4,"HOU","STL","HOU","STL","NY","DAL","NY","STL","HOU","TB"
1463.42876771123,1497.56357445468,1563.45139801137,1473.98510856259,1552.97518258953,1446.8101641729,1509.93130166665,1491.85450283106,3,6,8,4,6,4,5,4,"HOU","DC","HOU","DC","SEA","NY","NY","DC","HOU","LA"
1512.46411847724,1490.44737313407,1554.3065512538,1510.71056657831,1525.98183595974,1422.32884328061,1546.05672820614,1437.70398311009,6,5,7,6,6,3,6,1,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1461.90939364863,1532.60851562039,1609.6898936092,1473.35415076432,1514.31742681828,1435.06206114456,1515.85320487462,1457.20535351999,3,8,9,4,5,4,5,2,"HOU","DC","SEA","DC","STL","HOU","NY","DC","HOU","LA"
1511.4599812567,1502.10056424482,1576.28038763599,1435.8681303475,1569.66444910547,1439.89558063522,1509.01206066702,1455.71884610729,6,6,7,2,8,4,5,2,"HOU","NY","DAL","DC","NY","HOU","NY","DC","HOU","TB"
1501.63211682755,1434.41719589618,1616.02431983781,1464.88100796171,1526.16952068754,1402.35829883251,1558.97179204991,1495.54574790679,4,2,10,4,6,2,8,4,"DAL","STL","LA","NY","STL","DAL","NY","STL","HOU","LA"
1488.55139134161,1547.90549419627,1565.95682847186,1471.3151612582,1559.65764324476,1400.47879927878,1472.60069459719,1493.53398761132,4,7,8,4,8,2,3,4,"HOU","NY","HOU","NY","DAL","DC","NY","DC","HOU","LA"
1488.19534218848,1489.52317909226,1583.13708041747,1471.81459907649,1554.62065191916,1401.88820780703,1534.63349287416,1476.18744662495,4,5,9,4,6,2,7,3,"HOU","STL","HOU","STL","DAL","NY","NY","STL","HOU","LA"
1500.48266556469,1487.55964141304,1554.72740263576,1473.3053081563,1526.03373811302,1453.30819388751,1566.88337603589,1437.6996741938,5,5,7,4,6,5,7,1,"HOU","STL","SEA","NY","HOU","STL","NY","DC","HOU","LA"
1505.89915628386,1481.96988042778,1564.44047449336,1474.44496518398,1495.47856085031,1458.82770193868,1544.89773999711,1474.04152082491,5,5,8,4,4,5,6,3,"HOU","STL","HOU","DC","DAL","STL","NY","DC","HOU","LA"
1493.06417911866,1484.34476448782,1557.36346042727,1492.66593416035,1494.44026962358,1440.3408066042,1562.81347729025,1474.96710828786,5,5,6,5,4,4,8,3,"HOU","STL","DAL","DC","STL","HOU","NY","STL","HOU","TB"
1464.35592439162,1488.61585868457,1581.46125905051,1478.34531535021,1527.17136373454,1421.92341039912,1564.59732780892,1473.52954058051,3,5,9,4,6,3,7,3,"HOU","STL","HOU","NY","LA","STL","NY","DC","HOU","LA"
1495.18691916662,1496.74928941104,1609.32931166932,1435.48679641074,1516.05285788797,1440.42260171982,1531.31041054025,1475.46181319423,5,6,9,2,5,4,6,3,"HOU","DC","DAL","DC","STL","HOU","NY","DC","HOU","LA"
1497.09703063053,1452.12859063652,1609.45428866471,1455.46886155213,1528.16525517723,1418.38441720961,1546.91829224026,1492.38326388902,5,3,9,3,6,3,7,4,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1518.70721996188,1470.02224662481,1617.37746346193,1453.44743490159,1489.77258910527,1415.37492766863,1540.85338121956,1494.44473705633,5,4,10,3,4,3,7,4,"DAL","STL","SEA","NY","STL","DAL","NY","STL","HOU","LA"
1462.40356563519,1481.65609133749,1572.40611492514,1473.4195190296,1553.90953794926,1472.78180101726,1491.57773969508,1491.84563041098,3,5,8,4,6,6,4,4,"HOU","NY","SEA","DC","HOU","NY","NY","DC","HOU","LA"
1514.77730874767,1470.12668929245,1571.86488986501,1492.41031975109,1495.57613947558,1400.87387094401,1502.9071113042,1551.46367062001,6,4,8,5,4,2,5,6,"HOU","TB","DAL","STL","HOU","TB","NY","DC","HOU","LA"
1474.45417528397,1538.27519479547,1553.04254665659,1455.75595389242,1514.4326789759,1418.33997548126,1551.27636107517,1494.42311383923,4,6,7,3,5,3,8,4,"HOU","STL","DAL","STL","HOU","DC","NY","STL","HOU","TB"
1506.74403630809,1510.10137351009,1546.44802262273,1455.36721775609,1559.62828507939,1418.36661605713,1529.23254380654,1474.11190485993,4,6,7,3,8,3,6,3,"HOU","NY","HOU","NY","STL","DAL","NY","STL","HOU","TB"
1498.96801477726,1452.98500951807,1584.31381197387,1499.61826936746,1543.06525984103,1401.91177740464,1562.52468779908,1456.6131693186,5,3,9,5,7,2,7,2,"HOU","STL","HOU","NY","LA","STL","NY","STL","HOU","LA"
1496.11388672206,1472.13915059004,1591.16133654493,1453.91763428699,1553.291751794,1439.90138053668,1501.07011641037,1492.40474311493,5,4,8,3,7,4,5,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1463.3611812086,1492.14617650934,1589.28013550657,1436.42627634538,1539.33723848996,1452.71904820866,1515.32573649737,1511.40420723411,3,5,8,2,6,5,6,5,"HOU","STL","SEA","STL","NY","HOU","NY","STL","HOU","TB"
1502.36443076187,1468.0828151129,1590.43026592103,1488.05551812012,1521.05080091287,1420.96368497237,1491.51297431286,1517.53950988598,5,4,8,5,5,3,4,6,"HOU","TB","LA","TB","NY","HOU","NY","DC","HOU","TB"
1483.36631883155,1501.05254794133,1563.51750980773,1437.57889345798,1514.87289528822,1464.53572468046,1542.10896810834,1492.9671418844,4,6,8,2,5,4,7,4,"HOU","STL","HOU","DC","STL","SEA","NY","DC","HOU","TB"
1461.51748998934,1471.09231600739,1573.05029891964,1485.3998116881,1544.50625176594,1382.45827761002,1585.34696389524,1496.62859012434,3,4,8,5,7,1,8,4,"HOU","STL","LA","NY","HOU","STL","NY","STL","HOU","LA"
1543.62972398677,1473.12639591569,1547.5567116855,1475.88245990067,1530.68802782918,1437.77725595239,1500.58399350792,1490.75543122188,6,4,7,4,6,4,5,4,"HOU","NY","HOU","STL","NY","DAL","NY","STL","HOU","TB"
1507.04297165504,1499.64044452088,1585.43909292556,1490.82752572153,1548.9766108569,1402.47099900587,1508.3640322396,1457.23832307461,5,6,9,5,6,2,5,2,"HOU","NY","HOU","DC","DAL","NY","NY","DC","HOU","LA"
1476.68309540144,1488.60783153243,1590.36429922692,1436.46154489925,1527.59038171592,1418.95115020856,1548.34117512909,1513.0005218864,4,5,8,2,6,3,7,5,"HOU","STL","DAL","NY","STL","HOU","NY","DC","HOU","TB"
1462.48948568651,1502.89211896562,1573.14537803224,1486.3894908576,1496.57206061964,1419.92567157327,1564.62133782395,1493.96445644117,3,6,7,5,4,3,8,4,"HOU","STL","LA","DC","STL","HOU","NY","STL","HOU","LA"
1524.50824336244,1453.610692387,1564.97773720947,1472.40934590258,1544.58489475059,1382.8939624496,1582.53498726939,1474.48013666894,6,3,8,4,7,1,8,3,"HOU","STL","HOU","NY","DAL","STL","NY","STL","HOU","LA"
1454.56555997499,1471.67883238532,1615.89661052134,1474.00011865237,1495.53747154031,1401.38685953884,1537.01766363104,1549.91688375579,3,4,10,4,4,2,7,6,"LA","STL","DAL","STL","LA","TB","NY","DC","HOU","TB"
1464.00936809244,1500.84652933731,1591.81681798007,1466.84227481351,1498.17851610232,1438.85933605774,1529.68184019888,1509.76531741773,3,6,8,4,4,4,6,5,"HOU","STL","LA","DC","STL","HOU","NY","STL","HOU","TB"
1444.48013334415,1490.67143020054,1564.3797572354,1497.76402052856,1525.60808695114,1439.96804527283,1546.8576372584,1490.27088920898,2,5,8,5,6,4,6,4,"HOU","STL","HOU","NY","LA","STL","NY","STL","HOU","TB"
1493.87843792244,1472.58583416118,1571.59062876153,1471.31751058904,1539.08768297616,1423.35881397877,1552.17181921111,1476.00927239978,5,4,8,4,5,3,8,3,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1522.61759218352,1472.03073219061,1565.98889954052,1437.34733572451,1539.80126094165,1438.78302462653,1548.94538486364,1474.485769929,6,4,8,2,7,4,6,3,"HOU","NY","HOU","NY","DAL","STL","NY","STL","HOU","TB"
1474.91469590316,1490.64743697091,1535.61560666492,1452.88688546935,1575.84113642934,1420.93024896607,1536.67878482161,1512.48520477464,4,5,6,3,7,3,7,5,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1495.68051653076,1481.50380684667,1610.21017396728,1436.00614441048,1516.00557592213,1458.90301758102,1546.14006158671,1455.55070315495,5,5,9,2,5,5,7,2,"HOU","STL","DAL","DC","STL","HOU","NY","DC","HOU","LA"
1477.85692125677,1501.23622359327,1553.94468873817,1473.89779943536,1572.69454177187,1438.46697925772,1491.54488944157,1490.35795650527,4,6,7,4,7,4,4,4,"HOU","NY","DAL","DC","HOU","NY","NY","DC","HOU","TB"
1507.00082152991,1470.63306729463,1564.56584319405,1492.35253328266,1550.75733590889,1419.83775107456,1503.53637031395,1491.31627740135,5,4,8,5,6,3,5,4,"HOU","NY","HOU","STL","DAL","NY","NY","DC","HOU","LA"
1512.95492409943,1453.07094816842,1555.05064495514,1510.30873448989,1574.43752728608,1383.28942723562,1534.2248677057,1476.66292605973,6,3,7,6,7,1,7,3,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1513.42411382046,1433.04243303018,1591.02973890412,1474.3211187937,1513.99330076326,1401.94134623906,1532.26239453632,1539.9855539129,6,2,9,4,5,2,7,5,"HOU","STL","DAL","STL","HOU","TB","NY","STL","HOU","TB"
1524.46928811528,1451.53275526819,1583.35627022409,1456.936601691,1527.62590479075,1400.40349911648,1581.67052313839,1474.00515765582,6,3,9,3,6,2,8,3,"HOU","STL","HOU","NY","DAL","STL","NY","DC","HOU","TB"
1515.88010704686,1470.55310295743,1617.2640655944,1435.95490947179,1508.20830965937,1415.24332938574,1580.85624062977,1456.03993525464,6,4,10,2,5,3,8,2,"DAL","STL","SEA","NY","DAL","STL","NY","DC","HOU","LA"
1444.45715804473,1529.82706929153,1609.71383255404,1488.34856825305,1477.64798570359,1437.8568317201,1537.16388828072,1474.98466615223,2,7,9,5,3,4,7,3,"HOU","DC","LA","STL","DC","HOU","NY","DC","HOU","LA"
1483.03601002204,1450.09801862048,1610.37143683453,1504.33852443057,1496.10090558894,1421.37677299436,1515.11504429063,1519.56328721846,4,3,9,6,4,3,6,5,"HOU","STL","LA","STL","TB","HOU","NY","DC","HOU","LA"
1515.20271296057,1452.0979711928,1589.18791466886,1456.4438816029,1541.49419054869,1399.93511613785,1534.26610686239,1511.37210602595,6,3,9,3,5,2,7,5,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1464.46370334449,1471.58714628853,1609.35489945649,1468.7747997938,1510.2627791827,1419.43738659467,1565.30320231756,1490.81608302175,3,4,9,4,5,3,8,4,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","TB"
1481.40461761041,1470.10321047048,1590.59940804352,1486.50414866979,1496.06319735605,1421.38896230732,1567.66518930399,1486.27126623845,4,4,9,5,4,3,7,4,"HOU","STL","LA","TB","HOU","STL","NY","DC","HOU","LA"
1494.88052503723,1433.32208775992,1591.31171756909,1492.76798799254,1509.20627323371,1421.35165816583,1600.67867930215,1456.48107093954,5,2,9,5,5,3,9,2,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1519.62067723775,1473.00588496038,1615.98385125949,1465.45494800741,1526.65196686323,1383.33899654076,1559.90156143025,1456.04211370073,5,4,10,4,6,1,8,2,"DAL","STL","LA","NY","STL","DAL","NY","STL","HOU","LA"
1493.97557473947,1487.99104006446,1592.78216922413,1471.38045815557,1507.21489706767,1421.75824128568,1529.82254972202,1495.07506974099,5,5,8,4,5,3,6,4,"HOU","STL","DAL","NY","STL","HOU","NY","DC","HOU","LA"
1495.37925153979,1433.51333233662,1590.16455443289,1492.76934542568,1558.01160262597,1420.83701551406,1515.30556193671,1494.01933618828,5,2,9,5,6,3,6,4,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1514.79384984967,1513.56302699215,1617.26454599915,1418.99616124953,1515.98685214359,1432.33268477123,1533.04086195591,1454.02201703877,6,5,10,1,5,4,7,2,"DAL","STL","SEA","STL","DAL","DC","NY","DC","HOU","TB"
1464.02601878235,1499.14031372097,1528.39785616871,1453.87858765993,1569.67185737964,1481.89756765138,1492.6535102851,1510.33428835192,3,6,6,3,7,6,4,5,"HOU","NY","HOU","DC","SEA","NY","NY","DC","HOU","TB"
1495.74019166959,1488.49946653571,1571.57508628634,1455.46779028629,1555.91386619873,1418.34166748008,1492.15788430461,1522.30404723864,5,5,8,3,6,3,4,6,"HOU","NY","DAL","TB","HOU","NY","NY","DC","HOU","TB"
1501.027070103,1506.02196958494,1616.79527385466,1454.49773756054,1497.08246439068,1412.49295266616,1519.10365345191,1492.97887838812,4,6,10,3,4,3,6,4,"DAL","DC","SEA","STL","DC","DAL","NY","DC","HOU","LA"
1544.4086704642,1452.11138559914,1563.94748445054,1474.48199836115,1526.13350569689,1381.89102015247,1544.58749663891,1512.4384386367,6,3,8,4,6,1,7,5,"HOU","STL","HOU","NY","STL","DAL","NY","DC","HOU","TB"
1493.73956963156,1435.02313922486,1589.67034524104,1455.98333523266,1515.04711067495,1421.38570532016,1553.1854208283,1535.96537384648,5,2,8,3,5,3,8,6,"HOU","STL","DAL","STL","TB","HOU","NY","STL","HOU","TB"
1488.06062586875,1523.50290744208,1616.91798254406,1455.48594782332,1478.13412597863,1426.31771076908,1491.04226279595,1520.53843677813,3,7,10,3,3,4,4,6,"SEA","DC","SEA","TB","DC","DAL","NY","DC","HOU","TB"
1461.90979997762,1488.63969628826,1610.57121281051,1438.09353598936,1539.95998787058,1452.15035545791,1535.20112143928,1473.47429016648,3,5,9,2,6,5,7,3,"HOU","STL","SEA","STL","NY","HOU","NY","DC","HOU","TB"
1462.47194395955,1491.60430465373,1572.59038045164,1436.34293233997,1572.08550282452,1432.77685602633,1538.11821295718,1494.00986678709,3,5,7,2,8,4,7,4,"HOU","NY","SEA","STL","NY","HOU","NY","STL","HOU","TB"
1483.47900588602,1451.64553507243,1583.85701379035,1515.79749501982,1514.98225886598,1421.37487425573,1524.72467131136,1504.13914579832,4,3,9,5,5,3,6,5,"HOU","STL","HOU","TB","STL","LA","NY","STL","HOU","LA"
1514.71078193047,1496.9479396718,1608.57744639438,1472.48616456091,1515.57141583433,1382.86539417917,1516.46623995418,1492.37461747475,6,5,9,4,5,1,6,4,"HOU","STL","DAL","STL","DC","HOU","NY","DC","HOU","LA"
1525.06853074688,1453.08046618322,1546.46454951959,1474.36065632047,1506.21748204319,1458.8147025063,1542.05713808785,1493.9364745925,5,3,7,4,5,5,7,4,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","LA"
1543.42335802412,1474.62884261277,1544.94787676004,1437.45892417764,1526.21753878691,1419.41953058615,1543.72131291347,1510.1826161389,6,4,7,2,6,3,7,5,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","TB"
1477.7427545948,1452.22343984631,1573.20685471773,1473.35843632052,1552.82559383257,1439.42873726626,1521.50080584332,1509.71337757849,4,3,7,4,7,4,6,5,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1463.90991782868,1500.52587401531,1582.35813083108,1482.23539415676,1497.03314190968,1417.93641426009,1546.18889346118,1509.81223353721,3,6,9,4,4,3,6,5,"HOU","STL","HOU","DC","LA","STL","NY","DC","HOU","TB"
1461.5430529948,1506.06699726616,1577.15647223277,1485.47376468279,1570.17361631135,1439.31476795311,1521.9705165388,1438.30081202023,3,6,7,5,8,4,6,1,"HOU","NY","LA","STL","NY","HOU","NY","DC","HOU","LA"
1481.43379698251,1489.6145827197,1589.37298848527,1471.33905729303,1574.67911629652,1399.95871970091,1519.52431652694,1474.07742199511,4,5,9,4,7,2,6,3,"HOU","NY","LA","STL","HOU","NY","NY","DC","HOU","TB"
1463.54890688683,1536.43177430609,1570.82123360183,1467.33787779527,1514.47439777063,1419.40971849514,1514.60491437748,1513.37117676674,3,6,8,4,5,3,6,5,"HOU","STL","LA","STL","HOU","DC","NY","STL","HOU","LA"
1562.92091457279,1467.28847294675,1583.02250713327,1455.97194019683,1495.00838645143,1382.33940514846,1561.09145634217,1492.35691720831,7,4,9,3,4,1,8,4,"HOU","STL","HOU","DC","STL","DAL","NY","STL","HOU","TB"
1454.35019459444,1492.14617650934,1615.46139370812,1436.96987048447,1522.82388242625,1420.91737968628,1545.92689535698,1511.40420723411,3,5,10,2,6,3,6,5,"SEA","NY","DAL","NY","SEA","STL","NY","STL","HOU","TB"
1464.38527818506,1501.52824111715,1608.60947047788,1454.42401237295,1514.92541374017,1434.08812767102,1492.13934193733,1529.90011449843,3,6,9,3,5,4,4,6,"HOU","TB","SEA","DC","TB","HOU","NY","DC","HOU","TB"
1481.92776473589,1484.00026195386,1591.70442658621,1469.99738395318,1513.87189733581,1419.39776330932,1546.67216261999,1492.42833950574,4,5,8,4,5,3,7,4,"HOU","STL","LA","DC","STL","HOU","NY","STL","HOU","TB"
1474.54001295098,1468.63330159645,1617.28819635307,1491.85133065325,1526.10528925307,1401.42969418336,1546.63157105463,1473.52060395519,4,4,10,5,6,2,6,3,"LA","STL","DAL","NY","LA","STL","NY","DC","HOU","LA"
1483.05090174916,1481.68432115383,1594.05937895401,1483.00603276988,1569.77712320986,1382.9386760155,1512.50909093755,1492.97447521022,4,5,8,5,8,1,5,4,"HOU","NY","LA","DC","NY","HOU","NY","DC","HOU","LA"
1493.85710295705,1454.16808457594,1553.88411185358,1436.93848091952,1526.80229267121,1457.86407364109,1507.01368793861,1569.47216544299,5,3,7,2,6,5,5,7,"HOU","TB","DAL","NY","HOU","TB","NY","STL","HOU","TB"
1494.30066796146,1453.11431948178,1610.72770803707,1418.4104362337,1526.58903811657,1437.86937751833,1545.59924750443,1513.38920514665,5,3,9,1,6,4,7,5,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1462.92227512161,1501.50272323823,1544.41582284468,1435.920146638,1497.06511630576,1464.65432218978,1581.11806301683,1512.40153064511,3,6,7,2,4,5,8,5,"HOU","STL","HOU","DC","SEA","STL","NY","DC","HOU","TB"
1495.85456696872,1499.60255887713,1574.02730538603,1491.88484882716,1553.69566121786,1381.39816831418,1510.52478222578,1493.01210818314,5,6,7,5,7,1,5,4,"HOU","NY","DAL","DC","NY","HOU","NY","DC","HOU","TB"
1481.07467743785,1472.57508921173,1565.82953767727,1495.92452358657,1539.3349320406,1422.2938503346,1566.87788421971,1456.08950549167,4,4,8,5,7,3,7,2,"HOU","NY","HOU","NY","LA","STL","NY","STL","HOU","LA"
1476.8164586127,1527.53957961275,1591.77593564357,1470.4082218828,1527.0758645006,1401.87951528506,1511.53908835716,1492.96533610537,4,7,8,4,6,2,5,4,"HOU","DC","DAL","NY","DC","HOU","NY","DC","HOU","LA"
1501.41328495841,1487.55337572764,1617.31924785516,1435.49347259367,1536.4424455721,1431.44453219903,1515.27702102723,1475.05662006676,4,5,10,2,6,4,6,3,"DAL","STL","SEA","STL","NY","DAL","NY","DC","HOU","LA"
1482.43938322716,1452.58470493544,1590.97087174094,1505.00967310144,1540.53446912541,1382.37706988002,1553.1858059562,1492.89802203338,4,3,8,6,6,1,8,4,"HOU","STL","LA","STL","NY","HOU","NY","STL","HOU","LA"
1513.44421890723,1470.14443404383,1611.39212385197,1471.94676224745,1538.16978164499,1383.86012708155,1517.63224169267,1493.41031053033,6,4,9,4,6,1,6,4,"HOU","STL","DAL","STL","NY","HOU","NY","DC","HOU","LA"
1482.95804618328,1500.5917846605,1553.7175308656,1453.45270511008,1515.48164791351,1452.85358878214,1568.01152318169,1472.93317330319,4,6,7,3,5,5,7,3,"HOU","STL","SEA","DC","HOU","STL","NY","DC","HOU","LA"
1525.0287238309,1470.11382198229,1584.36156527379,1418.01878981614,1525.53249544334,1438.81489151244,1543.10113303783,1495.02857910325,5,4,9,1,6,4,7,4,"HOU","STL","HOU","NY","STL","DAL","NY","DC","HOU","TB"
1510.97688929068,1452.43933481403,1595.12054448024,1435.30140946542,1545.52865144229,1420.35982623015,1582.16252876024,1458.11081551695,6,3,8,2,7,3,9,2,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1482.44513442535,1450.72580874692,1593.30070483839,1504.50411123923,1538.13894781668,1420.8848448479,1518.1560243753,1491.84442371023,4,3,8,6,6,3,6,4,"HOU","STL","LA","STL","NY","HOU","NY","DC","HOU","LA"
1476.19190024936,1489.98389681146,1590.9445638447,1452.34183974684,1528.63709119336,1401.91355561081,1602.91439532594,1457.07275721753,4,5,9,3,6,2,9,2,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1506.35405370152,1451.9682130631,1616.91133227575,1478.5097390843,1535.97026133842,1401.86424492343,1531.36857340941,1477.05358220405,6,3,10,4,5,2,7,3,"DAL","STL","DAL","STL","LA","NY","NY","STL","HOU","LA"
1495.86561532347,1489.07618135424,1610.91841611588,1489.85945174299,1533.05564773154,1383.87647290551,1492.56517449617,1504.7830403302,5,5,9,5,6,1,4,5,"HOU","NY","DAL","TB","NY","HOU","NY","DC","HOU","LA"
1481.550714879,1473.58222015212,1583.84380216839,1532.90713676397,1494.56366634881,1383.77363853069,1515.15352728876,1534.62529386827,4,4,9,7,4,1,6,5,"HOU","STL","HOU","STL","LA","TB","NY","STL","HOU","LA"
